sedol,bbcode,LOTSIZE,STATUS,CURNY,PRICECLOSE,beta,sector,sector name,group,group name,exchange_rate
B24FFZ4,MMT SP Equity,1000,ACTV,SGD,0.43,0.8016718,10,Energy,1010,Energy,0.8002
B24FG95,3999 HK Equity,1000,ACTV,HKD,1,0.5970722,30,Consumer Staples,3020,Food Beverage & Tobacco,0.12901
B24FHB4,3833 HK Equity,1000,ACTV,HKD,2.04,1.082101,15,Materials,1510,Materials,0.12901
B24FZ32,3998 HK Equity,2000,ACTV,HKD,1.26,0.6090305,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
B24G0V8,3838 HK Equity,5000,ACTV,HKD,0.19,0.8547798,30,Consumer Staples,3020,Food Beverage & Tobacco,0.12901
B24HHG5,SSTAR SP Equity,1000,ACTV,SGD,0.073,1.171392,10,Energy,1010,Energy,0.8002
B24HHK9,FUXC SP Equity,1000,ACTV,SGD,0.023,0.5574859,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.8002
B27WLD2,410 HK Equity,500,ACTV,HKD,6.53,0.8435975,40,Financials,4040,Real Estate,0.12901
B27WRM3,3888 HK Equity,1000,ACTV,HKD,24,0.628397,45,Information Technology,4510,Software & Services,0.12901
B282142,3818 HK Equity,1000,ACTV,HKD,1.57,0.58125,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
B284BK4,1828 HK Equity,1000,ACTV,HKD,4.75,0.8482581,25,Consumer Discretionary,2550,Retailing,0.12901
B2892N9,CCF SP Equity,1000,ACTV,SGD,0.028,0.1288995,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.8002
B2893H0,STEL SP Equity,1000,ACTV,SGD,0.05,0.1578499,45,Information Technology,4520,Technology Hardware & Equipmen,0.8002
B28BYX9,CPC SP Equity,1000,ACTV,SGD,0.035,#N/A N/A,15,Materials,1510,Materials,0.8002
B28DST9,1328 HK Equity,10000,ACTV,HKD,0.48,0.42785,20,Industrials,2020,Commercial & Professional Serv,0.12901
B28PL63,CNTD SP Equity,1000,ACTV,SGD,0.072,1.576703,40,Financials,4040,Real Estate,0.8002
B28SWT2,3828 HK Equity,1000,ACTV,HKD,0.77,0.662593,30,Consumer Staples,3030,Household & Personal Products,0.12901
B28SXZ5,777 HK Equity,500,ACTV,HKD,15.18,0.4956501,45,Information Technology,4510,Software & Services,0.12901
B28SYT6,ARA SP Equity,1000,ACTV,SGD,1.755,0.5788574,40,Financials,4020,Diversified Financials,0.8002
B28XTG3,672 HK Equity,1000,ACTV,HKD,1.34,0.752773,40,Financials,4040,Real Estate,0.12901
B28XTQ3,806 HK Equity,1000,ACTV,HKD,5.82,1.19264,40,Financials,4020,Diversified Financials,0.12901
B28XTR4,3800 HK Equity,1000,ACTV,HKD,2.58,0.9486672,45,Information Technology,4530,Semiconductors & Semiconductor,0.12901
B28Z260,MPM SP Equity,1000,ACTV,SGD,0.355,0.8790345,20,Industrials,2030,Transportation,0.8002
B290QS4,368 HK Equity,500,ACTV,HKD,2.17,0.8425415,20,Industrials,2030,Transportation,0.12901
B2927P4,FR SP Equity,1000,ACTV,SGD,2.23,0.6591476,30,Consumer Staples,3020,Food Beverage & Tobacco,0.8002
B296MJ5,LMRT SP Equity,1000,ACTV,SGD,0.42,0.8547632,40,Financials,4040,Real Estate,0.8002
B296ZH4,3808 HK Equity,500,ACTV,HKD,4.08,0.9560133,20,Industrials,2010,Capital Goods,0.12901
B297KM7,390 HK Equity,1000,ACTV,HKD,4.34,1.178831,20,Industrials,2010,Capital Goods,0.12901
B29HG52,ZBEE SP Equity,1000,SUSP,SGD,0.048,0.7193833,45,Information Technology,4520,Technology Hardware & Equipmen,0.8002
B29JDV3,DYMC SP Equity,1000,ACTV,SGD,0.195,#N/A N/A,15,Materials,1510,Materials,0.8002
B29JZB7,3337 HK Equity,2000,ACTV,HKD,4.2,0.8069399,10,Energy,1010,Energy,0.12901
B29MKF5,220 HK Equity,1000,ACTV,HKD,6.61,0.4772141,30,Consumer Staples,3020,Food Beverage & Tobacco,0.12901
B29MX56,1893 HK Equity,1000,ACTV,HKD,1.92,1.303145,15,Materials,1510,Materials,0.12901
B29MXW3,189 HK Equity,1000,ACTV,HKD,3.54,1.194854,15,Materials,1510,Materials,0.12901
B29NB99,2002 HK Equity,500,ACTV,HKD,0.8,0.8813119,15,Materials,1510,Materials,0.12901
B29QH89,422 HK Equity,1000,ACTV,HKD,0.42,0.3577343,25,Consumer Discretionary,2510,Automobiles & Components,0.12901
B29SHS5,285 HK Equity,500,ACTV,HKD,6.01,0.7624313,45,Information Technology,4520,Technology Hardware & Equipmen,0.12901
B29SQG6,JES SP Equity,1000,ACTV,SGD,0.063,0.9244004,20,Industrials,2010,Capital Goods,0.8002
B29TFJ5,543 HK Equity,1000,ACTV,HKD,4.31,0.69049,45,Information Technology,4510,Software & Services,0.12901
B29TXL3,KTLG SP Equity,1000,ACTV,SGD,0.113,#N/A N/A,20,Industrials,2010,Capital Goods,0.8002
B29Y136,505 HK Equity,1000,ACTV,HKD,0.65,0.8600509,20,Industrials,2010,Capital Goods,0.12901
B29Y4W6,MRLN SP Equity,1000,ACTV,SGD,0.087,0.6181898,20,Industrials,2030,Transportation,0.8002
B29Y631,556 HK Equity,2000,ACTV,HKD,1.63,0.6339041,20,Industrials,2020,Commercial & Professional Serv,0.12901
B2N7DZ7,LHCF SP Equity,1000,ACTV,SGD,0.1,0.7054662,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.8002
B2N7F28,WHUR SP Equity,1000,ACTV,SGD,0.39,0.6374193,20,Industrials,2010,Capital Goods,0.8002
B2NDF82,869 HK Equity,4000,ACTV,HKD,2.64,0.9858112,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
B2NDKB0,UOA SP Equity,1000,ACTV,SGD,0.615,0.4902094,40,Financials,4040,Real Estate,0.8002
B2NPL91,757 HK Equity,1000,ACTV,HKD,0.4,0.8122689,45,Information Technology,4530,Semiconductors & Semiconductor,0.12901
B2NR3Y6,880 HK Equity,1000,ACTV,HKD,19.44,0.9048612,25,Consumer Discretionary,2530,Consumer Services,0.12901
B2NT803,848 HK Equity,1000,ACTV,HKD,1.28,1.002466,25,Consumer Discretionary,2550,Retailing,0.12901
B2NTNK8,SAMKO SP Equity,1000,ACTV,SGD,0.102,#N/A N/A,15,Materials,1510,Materials,0.8002
B2PBQ36,708 HK Equity,5000,ACTV,HKD,0.28,0.4688921,25,Consumer Discretionary,2540,Media,0.12901
B2PFVH7,1186 HK Equity,500,ACTV,HKD,7.8,1.217277,20,Industrials,2010,Capital Goods,0.12901
B2PK279,947 HK Equity,1000,ACTV,HKD,1.7,0.3189946,45,Information Technology,4520,Technology Hardware & Equipmen,0.12901
B2PL3H9,YMAO SP Equity,1000,ACTV,SGD,0.225,#N/A N/A,20,Industrials,2010,Capital Goods,0.8002
B2PQF34,196 HK Equity,1000,ACTV,HKD,1.85,1.30053,10,Energy,1010,Energy,0.12901
B2Q14Z3,151 HK Equity,1000,ACTV,HKD,10.86,0.8074371,30,Consumer Staples,3020,Food Beverage & Tobacco,0.12901
B2Q1W15,98 HK Equity,1000,ACTV,HKD,1.9,0.7830281,15,Materials,1510,Materials,0.12901
B2Q4N22,JOYAS SP Equity,1000,ACTV,SGD,0.028,#N/A N/A,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.8002
B2Q5GL5,ROXY SP Equity,1000,ACTV,SGD,0.58,0.7288219,40,Financials,4040,Real Estate,0.8002
B2Q5H56,2601 HK Equity,200,ACTV,HKD,30,1.29985,40,Financials,4030,Insurance,0.12901
B2Q7X98,TIAN SP Equity,1000,ACTV,USD,0.985,0.7550293,35,Health Care,3520,"Pharmaceuticals, Biotechnology",1
B2Q8QW5,DAPAI SP Equity,1000,ACTV,SGD,0.021,0.8170399,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.8002
B2Q8YL0,3333 HK Equity,1000,ACTV,HKD,3.3,1.019657,40,Financials,4040,Real Estate,0.12901
B2QKB60,2722 HK Equity,2000,ACTV,HKD,1.25,1.148491,20,Industrials,2010,Capital Goods,0.12901
B2QPBL0,COMW SP Equity,100,ACTV,SGD,0.54,#N/A N/A,20,Industrials,2010,Capital Goods,0.8002
B2QPDQ9,789 HK Equity,1000,ACTV,HKD,0.224,0.9172165,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
B2R2ZC9,1766 HK Equity,1000,ACTV,HKD,7.17,0.919457,20,Industrials,2010,Capital Goods,0.12901
B2R6H36,8348 HK Equity,2000,ACTV,HKD,1.78,0.2423774,20,Industrials,2030,Transportation,0.12901
B2R8HK9,743 HK Equity,500,ACTV,HKD,5.38,0.8682048,15,Materials,1510,Materials,0.12901
B2R9BW2,HISA SP Equity,1000,ACTV,SGD,0.23,0.6878167,45,Information Technology,4520,Technology Hardware & Equipmen,0.8002
B2RB6F6,47 HK Equity,4000,ACTV,HKD,0.222,0.2961876,25,Consumer Discretionary,2530,Consumer Services,0.12901
B2RDS34,832 HK Equity,1000,ACTV,HKD,2.25,1.053464,40,Financials,4040,Real Estate,0.12901
B2RJKP8,1812 HK Equity,500,ACTV,HKD,3.69,0.7066595,15,Materials,1510,Materials,0.12901
B2RJYH8,1368 HK Equity,500,ACTV,HKD,3.3,0.6602784,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
B2RMF63,8340 HK Equity,10000,ACTV,HKD,0.169,0.5641109,40,Financials,4020,Diversified Financials,0.12901
B39GMS1,3813 HK Equity,1000,ACTV,HKD,0.67,0.6076462,25,Consumer Discretionary,2550,Retailing,0.12901
B39J0W0,IPIT SP Equity,1000,ACTV,SGD,0.14,0.2851045,40,Financials,4040,Real Estate,0.8002
B39NNH8,623 HK Equity,1000,ACTV,HKD,5.99,0.6909777,25,Consumer Discretionary,2540,Media,0.12901
B39Q2P8,CTSAN SP Equity,1000,ACTV,SGD,0.037,1.37038,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.8002
B39V1P6,SICON SP Equity,1000,ACTV,SGD,0.27,#N/A N/A,20,Industrials,2010,Capital Goods,0.8002
B39XYS6,HLCK SP Equity,1000,ACTV,SGD,0.355,0.3972109,10,Energy,1010,Energy,0.8002
B39Z8W4,691 HK Equity,1000,ACTV,HKD,2.8,1.419724,15,Materials,1510,Materials,0.12901
B3B1YC2,KAGR SP Equity,1000,ACTV,SGD,0.22,0.538249,30,Consumer Staples,3020,Food Beverage & Tobacco,0.8002
B3B2KF0,MCAST SP Equity,1000,ACTV,SGD,0.5,0.4883008,10,Energy,1010,Energy,0.8002
B3B99B0,CHFT SP Equity,1000,ACTV,SGD,0.037,1.082167,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.8002
B3B9H94,845 HK Equity,1000,ACTV,HKD,1.12,1.092501,40,Financials,4040,Real Estate,0.12901
B3BCVR9,982 HK Equity,20000,ACTV,HKD,0.238,0.3210235,20,Industrials,2020,Commercial & Professional Serv,0.12901
B3BPX72,887 HK Equity,10000,ACTV,HKD,0.485,1.225099,25,Consumer Discretionary,2550,Retailing,0.12901
B3D0FM4,DKNG SP Equity,1000,ACTV,SGD,0.195,0.8080427,30,Consumer Staples,3020,Food Beverage & Tobacco,0.8002
B3D8L97,886 HK Equity,1000,ACTV,HKD,1.02,0.6341453,25,Consumer Discretionary,2550,Retailing,0.12901
B3DCL55,963 HK Equity,2500,ACTV,HKD,16.82,0.3748109,15,Materials,1510,Materials,0.12901
B3DDY15,1387 HK Equity,2000,ACTV,HKD,0.37,0.672146,40,Financials,4040,Real Estate,0.12901
B3DLFH2,KUNDA SP Equity,1000,ACTV,SGD,0.038,0.9758763,20,Industrials,2010,Capital Goods,0.8002
B3K4SK8,OTML SP Equity,1000,ACTV,SGD,0.072,0.9225475,20,Industrials,2010,Capital Goods,0.8002
B3K7SC9,834 HK Equity,4000,ACTV,HKD,0.56,0.05739484,30,Consumer Staples,3020,Food Beverage & Tobacco,0.12901
B3KR9C6,852 HK Equity,2000,ACTV,HKD,0.8,0.1606725,10,Energy,1010,Energy,0.12901
B3KSQY0,750 HK Equity,1000,ACTV,HKD,12.9,0.7353524,20,Industrials,2010,Capital Goods,0.12901
B3LJQV9,1282 HK Equity,4000,ACTV,HKD,0.32,0.7564864,45,Information Technology,4520,Technology Hardware & Equipmen,0.12901
B3LVC28,953 HK Equity,2000,ACTV,HKD,0.4,0.9174466,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
B3LX5R0,327 HK Equity,1000,ACTV,HKD,7.19,0.6012383,45,Information Technology,4520,Technology Hardware & Equipmen,0.12901
B3MKFQ9,SHHM SP Equity,1000,ACTV,SGD,0.2,0.7550644,20,Industrials,2010,Capital Goods,0.8002
B3MMXX8,8207 HK Equity,4000,ACTV,HKD,1.89,0.4849634,40,Financials,4020,Diversified Financials,0.12901
B3MPN59,6808 HK Equity,500,ACTV,HKD,9.47,0.4971493,30,Consumer Staples,3010,Food & Staples Retailing,0.12901
B3MVH55,449 HK Equity,2000,ACTV,HKD,0.21,1.017956,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
B3MVRX3,TGR SP Equity,1000,ACTV,SGD,0.41,0.9499051,20,Industrials,2030,Transportation,0.8002
B3MWPK9,2010 HK Equity,1000,ACTV,HKD,2.03,0.9011686,30,Consumer Staples,3030,Household & Personal Products,0.12901
B3MZWN0,1938 HK Equity,1000,ACTV,HKD,2.64,0.880087,10,Energy,1010,Energy,0.12901
B3N8302,DMHL SP Equity,1000,ACTV,SGD,0.38,0.6394694,10,Energy,1010,Energy,0.8002
B3ND017,1029 HK Equity,2000,ACTV,HKD,0.68,0.861212,15,Materials,1510,Materials,0.12901
B3NFC51,2009 HK Equity,500,ACTV,HKD,6.03,1.459814,15,Materials,1510,Materials,0.12901
B3NFYS8,805 HK Equity,100,ACTV,HKD,47.85,0.7766634,15,Materials,1510,Materials,0.12901
B3NTHJ2,1089 HK Equity,5000,ACTV,HKD,0.71,0.4245255,30,Consumer Staples,3020,Food Beverage & Tobacco,0.12901
B3PDN50,RYO SP Equity,1000,ACTV,SGD,0.1,0.2804922,20,Industrials,2010,Capital Goods,0.8002
B3PG229,973 HK Equity,250,ACTV,HKD,19.58,0.6865457,25,Consumer Discretionary,2550,Retailing,0.12901
B3PS4M9,1235 HK Equity,5000,ACTV,HKD,1,0.1597994,25,Consumer Discretionary,2530,Consumer Services,0.12901
B3PS5G0,1039 HK Equity,1000,ACTV,HKD,0.4,1.149155,25,Consumer Discretionary,2510,Automobiles & Components,0.12901
B3PSJ91,2123 HK Equity,4000,SUSP,HKD,0.224,0.009647692,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
B3PT8C0,926 HK Equity,1000,ACTV,HKD,0.52,0.5992373,30,Consumer Staples,3020,Food Beverage & Tobacco,0.12901
B3PWN46,PRU SP Equity,500,ACTV,USD,#N/A N/A,#N/A N/A,40,Financials,4030,Insurance,1
B3PZ2V5,1117 HK Equity,1000,ACTV,HKD,3.65,0.6314114,30,Consumer Staples,3020,Food Beverage & Tobacco,0.12901
B3Q15X5,2378 HK Equity,500,ACTV,HKD,177.6,0.621179,40,Financials,4030,Insurance,0.12901
B3Q8VN8,1020 HK Equity,4000,ACTV,HKD,0.68,1.053405,15,Materials,1510,Materials,0.12901
B3QMW48,8143 HK Equity,4000,ACTV,HKD,0.46,0.1915528,35,Health Care,3510,Health Care Equipment & Servic,0.12901
B3QYDB8,ZBR SP Equity,1000,ACTV,SGD,1.83,0.3496662,25,Consumer Discretionary,2550,Retailing,0.8002
B3RC6G7,2268 HK Equity,1000,ACTV,HKD,1.71,0.4951736,15,Materials,1510,Materials,0.12901
B3RQ6Q9,MII SP Equity,1000,ACTV,SGD,0.425,0.7403327,30,Consumer Staples,3020,Food Beverage & Tobacco,0.8002
B3S6R10,1380 HK Equity,1000,ACTV,HKD,0.285,0.4774922,15,Materials,1510,Materials,0.12901
B3SMBL6,8265 HK Equity,4000,ACTV,HKD,1.82,0.0734762,25,Consumer Discretionary,2550,Retailing,0.12901
B3SZGR6,976 HK Equity,2000,ACTV,HKD,2.92,0.5193242,15,Materials,1510,Materials,0.12901
B3TDKS8,8098 HK Equity,5000,ACTV,HKD,0.435,0.435483,40,Financials,4020,Diversified Financials,0.12901
B3TPGD1,QMEI SP Equity,1000,ACTV,SGD,0.019,1.260172,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.8002
B3TYW07,2198 HK Equity,1000,ACTV,HKD,3.01,0.8389648,15,Materials,1510,Materials,0.12901
B3VNVJ4,8312 HK Equity,10000,ACTV,HKD,0.154,0.09099516,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
B3VZ220,1333 HK Equity,400,ACTV,HKD,3.41,0.965775,15,Materials,1510,Materials,0.12901
B3W1335,1788 HK Equity,1000,ACTV,HKD,5.88,1.303694,40,Financials,4020,Diversified Financials,0.12901
B3WG813,87001 HK Equity,1000,ACTV,CNY,3.4,0.586024,40,Financials,4040,Real Estate,0.16249
B3WSDW5,1145 HK Equity,4000,ACTV,HKD,0.43,0.9947233,20,Industrials,2030,Transportation,0.12901
B3X1174,1831 HK Equity,1000,ACTV,HKD,0.56,0.2942204,25,Consumer Discretionary,2540,Media,0.12901
B3XH0P3,215 HK Equity,2000,ACTV,HKD,3.38,0.4351606,50,Telecommunication Services,5010,Telecommunication Services,0.12901
B3Y4P03,1019 HK Equity,2000,ACTV,HKD,1.29,0.7615899,40,Financials,4030,Insurance,0.12901
B3YCGL5,312 HK Equity,2000,ACTV,HKD,0.415,0.503415,25,Consumer Discretionary,2550,Retailing,0.12901
B3YLTZ7,1728 HK Equity,500,ACTV,HKD,4.1,1.052639,25,Consumer Discretionary,2550,Retailing,0.12901
B3YQJ41,1127 HK Equity,4000,ACTV,HKD,1.05,0.5212188,20,Industrials,2020,Commercial & Professional Serv,0.12901
B3Z9VV0,1968 HK Equity,1000,ACTV,HKD,2.2,0.7536278,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
B3ZGX82,6883 HK Equity,300,ACTV,HKD,76.6,0.8917831,25,Consumer Discretionary,2530,Consumer Services,0.12901
B3ZNGT5,468 HK Equity,1000,ACTV,HKD,5.99,0.7173508,15,Materials,1510,Materials,0.12901
B3ZNNL6,1700 HK Equity,1000,ACTV,HKD,3.14,0.5800353,25,Consumer Discretionary,2550,Retailing,0.12901
B3ZVDV0,1099 HK Equity,400,ACTV,HKD,23.65,0.7349178,35,Health Care,3510,Health Care Equipment & Servic,0.12901
B3ZWLW0,UEEC SP Equity,1000,ACTV,SGD,1.155,0.5691897,20,Industrials,2010,Capital Goods,0.8002
B3ZXLP6,956 HK Equity,1000,ACTV,HKD,2.3,0.6302163,10,Energy,1010,Energy,0.12901
B3ZY1Q0,1298 HK Equity,1000,ACTV,HKD,1.98,0.2986583,35,Health Care,3510,Health Care Equipment & Servic,0.12901
B403Q86,1021 HK Equity,1000,ACTV,HKD,2.87,0.6195281,15,Materials,1510,Materials,0.12901
B409GR3,8296 HK Equity,4000,ACTV,HKD,0.237,0.6378971,25,Consumer Discretionary,2530,Consumer Services,0.12901
B40Z507,847 HK Equity,30,ACTV,HKD,42.45,1.093945,15,Materials,1510,Materials,0.12901
B413YH0,580 HK Equity,2000,ACTV,HKD,0.54,0.6822345,20,Industrials,2010,Capital Goods,0.12901
B41LDR7,633 HK Equity,2000,ACTV,HKD,3.13,0.5788428,45,Information Technology,4520,Technology Hardware & Equipmen,0.12901
B41LZ71,72 HK Equity,2000,ACTV,HKD,1.5,0.4272256,25,Consumer Discretionary,2540,Media,0.12901
B41PH55,893 HK Equity,1000,ACTV,HKD,0.94,0.9533533,15,Materials,1510,Materials,0.12901
B41XC98,1313 HK Equity,2000,ACTV,HKD,5.65,1.194631,15,Materials,1510,Materials,0.12901
B42SRM0,1618 HK Equity,1000,ACTV,HKD,1.84,0.8475673,20,Industrials,2010,Capital Goods,0.12901
B42VFG9,2133 HK Equity,1000,ACTV,HKD,0.41,0.7422693,15,Materials,1510,Materials,0.12901
B42YB59,1143 HK Equity,2000,ACTV,HKD,0.7,1.033574,45,Information Technology,4520,Technology Hardware & Equipmen,0.12901
B42ZQ24,8087 HK Equity,2000,ACTV,HKD,0.34,0.6640891,25,Consumer Discretionary,2540,Media,0.12901
B431869,1121 HK Equity,2000,ACTV,HKD,0.325,0.8296725,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
B432JG9,2118 HK Equity,2000,ACTV,HKD,3.31,0.5214613,40,Financials,4040,Real Estate,0.12901
B433995,2238 HK Equity,2000,ACTV,HKD,8.74,1.136683,25,Consumer Discretionary,2510,Automobiles & Components,0.12901
B434GH5,8317 HK Equity,2000,ACTV,HKD,0.42,0.3812155,45,Information Technology,4510,Software & Services,0.12901
B43WWF9,XMH SP Equity,1000,ACTV,SGD,0.3,0.5828748,20,Industrials,2010,Capital Goods,0.8002
B44ZV94,1378 HK Equity,500,ACTV,HKD,6.4,1.011502,15,Materials,1510,Materials,0.12901
B453KK1,503 HK Equity,1000,ACTV,HKD,3.22,0.786947,35,Health Care,3520,"Pharmaceuticals, Biotechnology",0.12901
B457RD5,PEC SP Equity,1000,ACTV,SGD,0.55,0.8415135,20,Industrials,2010,Capital Goods,0.8002
B45FZB3,2222 HK Equity,1000,SUSP,HKD,1.77,0.734843,30,Consumer Staples,3030,Household & Personal Products,0.12901
B45P977,WEI SP Equity,1000,ACTV,SGD,0.041,0.9085517,40,Financials,4040,Real Estate,0.8002
B45X6V4,8130 HK Equity,20000,ACTV,HKD,0.59,-0.03310434,25,Consumer Discretionary,2540,Media,0.12901
B468DF1,1685 HK Equity,1000,ACTV,HKD,10.22,0.7007211,20,Industrials,2010,Capital Goods,0.12901
B4JMX94,1234 HK Equity,1000,ACTV,HKD,5.15,0.67149,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
B4JSTL6,1128 HK Equity,400,ACTV,HKD,29.25,1.102028,25,Consumer Discretionary,2530,Consumer Services,0.12901
B4K19W5,2168 HK Equity,500,ACTV,HKD,8.02,1.003783,15,Materials,1510,Materials,0.12901
B4K99M9,LET SP Equity,1000,ACTV,SGD,0.056,0.5903385,20,Industrials,2020,Commercial & Professional Serv,0.8002
B4KBDV2,8269 HK Equity,8000,ACTV,HKD,0.285,0.8792876,30,Consumer Staples,3020,Food Beverage & Tobacco,0.12901
B4KJWS6,GLP SP Equity,1000,ACTV,SGD,2.75,1.040802,40,Financials,4040,Real Estate,0.8002
B4KLV29,1682 HK Equity,4000,ACTV,HKD,3.54,1.112026,25,Consumer Discretionary,2550,Retailing,0.12901
B4KQ8P6,1363 HK Equity,2000,ACTV,HKD,6.19,#N/A N/A,55,Utilities,5510,Utilities,0.12901
B4L24Y4,1998 HK Equity,2000,SUSP,HKD,0.38,0.4596809,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
B4LFXW4,6880 HK Equity,2000,ACTV,HKD,1.22,0.6061046,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
B4LHX75,844 HK Equity,4000,ACTV,HKD,0.78,0.6959737,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
B4LL9N5,1238 HK Equity,1000,ACTV,HKD,1.12,1.072328,40,Financials,4040,Real Estate,0.12901
B4LR5Q8,MINT SP Equity,1000,ACTV,SGD,1.405,0.6823151,40,Financials,4040,Real Estate,0.8002
B4LVMD6,1668 HK Equity,2000,ACTV,HKD,3.84,0.861923,40,Financials,4040,Real Estate,0.12901
B4M2QH0,1699 HK Equity,4000,ACTV,HKD,1.42,1.153659,30,Consumer Staples,3020,Food Beverage & Tobacco,0.12901
B4M3M31,3683 HK Equity,2500,ACTV,HKD,1.15,0.4525344,20,Industrials,2030,Transportation,0.12901
B4M93R0,2188 HK Equity,2000,ACTV,HKD,1.3,0.8432807,20,Industrials,2010,Capital Goods,0.12901
B4MV7S5,GGH SP Equity,1000,ACTV,SGD,0.037,#N/A N/A,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.8002
B4MVFK3,CGXF SP Equity,1000,ACTV,SGD,0.043,#N/A N/A,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.8002
B4N0VG7,975 HK Equity,500,ACTV,HKD,0.64,1.023263,15,Materials,1510,Materials,0.12901
B4N6NB4,2233 HK Equity,2000,ACTV,HKD,0.88,1.334594,15,Materials,1510,Materials,0.12901
B4N88W6,465 HK Equity,2000,ACTV,HKD,1.07,0.4015364,45,Information Technology,4520,Technology Hardware & Equipmen,0.12901
B4NB609,2789 HK Equity,2000,ACTV,HKD,0.65,0.9909342,20,Industrials,2010,Capital Goods,0.12901
B4NC3T0,829 HK Equity,2000,ACTV,HKD,2.95,0.5092503,30,Consumer Staples,3020,Food Beverage & Tobacco,0.12901
B4NQZ85,AMTK SP Equity,1000,ACTV,SGD,0.605,0.5043511,20,Industrials,2010,Capital Goods,0.8002
B4NV9B1,1230 HK Equity,1000,ACTV,HKD,2.86,0.8426811,30,Consumer Staples,3020,Food Beverage & Tobacco,0.12901
B4P8HQ1,2282 HK Equity,400,ACTV,HKD,25.6,0.9013836,25,Consumer Discretionary,2530,Consumer Services,0.12901
B4PFFW4,1913 HK Equity,100,ACTV,HKD,52.7,0.563385,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
B4PPPY6,3948 HK Equity,100,ACTV,HKD,10.8,0.7300669,10,Energy,1010,Energy,0.12901
B4PS3T6,8193 HK Equity,5000,ACTV,HKD,0.4,0.3669333,40,Financials,4020,Diversified Financials,0.12901
B4Q1532,1910 HK Equity,300,ACTV,HKD,24.35,0.5870495,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
B4Q1Y57,3618 HK Equity,1000,ACTV,HKD,3.92,1.260174,40,Financials,4010,Banks,0.12901
B4Q2TX3,916 HK Equity,1000,ACTV,HKD,8.29,0.7109291,55,Utilities,5510,Utilities,0.12901
B4Q4CJ6,2607 HK Equity,100,ACTV,HKD,15.26,0.5362581,35,Health Care,3510,Health Care Equipment & Servic,0.12901
B4Q5L81,YGR SP Equity,1000,ACTV,SGD,0.167,0.8341617,30,Consumer Staples,3020,Food Beverage & Tobacco,0.8002
B4QPKK6,VGOC SP Equity,1000,ACTV,SGD,0.183,#N/A N/A,25,Consumer Discretionary,2550,Retailing,0.8002
B4QPR27,1555 HK Equity,2000,ACTV,HKD,1.3,0.9382837,10,Energy,1010,Energy,0.12901
B4R29H6,73 HK Equity,1000,ACTV,HKD,1.62,0.6015418,30,Consumer Staples,3020,Food Beverage & Tobacco,0.12901
B4R39F7,1929 HK Equity,200,ACTV,HKD,11.28,0.9609787,25,Consumer Discretionary,2550,Retailing,0.12901
B4RCFJ0,188 HK Equity,10000,ACTV,HKD,0.228,0.5542058,40,Financials,4020,Diversified Financials,0.12901
B4RCHB6,3777 HK Equity,2000,ACTV,HKD,2.87,0.8363864,45,Information Technology,4520,Technology Hardware & Equipmen,0.12901
B4T26H3,1150 HK Equity,2000,ACTV,HKD,0.72,0.9455751,25,Consumer Discretionary,2550,Retailing,0.12901
B4TG5S9,GOOD SP Equity,1000,ACTV,SGD,0.28,#N/A N/A,40,Financials,4040,Real Estate,0.8002
B4TK7G3,1777 HK Equity,1500,ACTV,HKD,0.94,1.056524,40,Financials,4040,Real Estate,0.12901
B4TX8S1,1299 HK Equity,200,ACTV,HKD,42.6,0.9469976,40,Financials,4030,Insurance,0.12901
B4V71G0,ZIWO SP Equity,1000,ACTV,SGD,0.091,-0.1584856,15,Materials,1510,Materials,0.8002
B4V8DH8,8112 HK Equity,4000,ACTV,HKD,0.5,0.5938901,25,Consumer Discretionary,2540,Media,0.12901
